"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"2.2. Formação Campestre (Campo)";0.0014544601332089594;6.917116633552816e-05;0.03477982959252775;0.002541211762624955;0.0001447920147989344;0.0;0.0003252320069143767;0.0393146966764105;0.0393146966764105;-0.004524691208928701;0.8846521156907784;0.02408442887414506;0.1153478843092216;0.004524691208928698
"3.1. Pastagem";0.005160300791296058;2.3204727706525247e-05;0.0;0.11022049309493008;0.0004686380092913948;8.308392943868921e-05;0.0002605671598830437;0.11621628771254579;0.11621628771254579;0.008016387730804878;0.9484083106109359;0.015111075795912709;0.05159168938906411;0.008016387730804875
"3.2. Agricultura";8.325512331808421e-06;0.0;0.0;0.0014710875777833908;0.004441104306659116;0.0;0.0;0.005920517396774315;0.005920517396774315;-0.0008352143309803267;0.7501209791358385;0.03738729253740935;0.24987902086416147;0.0008352143309803255
"4.1. Infraestrutura Urbana";4.348759579036317e-05;0.0;0.0;5.0424516659739104e-05;0.0;0.0008415897917641149;0.0;0.0009355019042142172;0.0009355019042142172;1.2062759584477396e-05;0.8996131252891628;0.06943040863936263;0.10038687471083718;1.2062759584477315e-05
"5.1. Rio, Lago e Oceano";9.621546998351668e-05;0.0;0.0;4.90734940205639e-05;0.0;0.0;0.015208919804532971;0.015354208768537051;0.015354208768537051;0.0010142533555886177;0.9905375154008718;0.0367278669308439;0.00946248459912824;0.0010142533555886173
"total";0.8180632393263065;0.0005127499091614554;0.0347900054674818;0.12423267544335066;0.005085303065793989;0.0009475646637986945;0.01636846212412567;0.9999999999999999;0.9999999999999999;0;0.9769053187946388;0.005972468739431963;0.02309468120536118;0.009442521374610267
"adj population";0.8180632393262887;0.0005127499091614554;0.03479000546748195;0.12423267544334948;0.005085303065793986;0.0009475646637986945;0.016368462124125648;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.854513092215862e-18;6.520327196686043e-17;1.00757525384217e-17;5.5780071044773364e-18;2.394965245670442e-17;5.932250099177224e-17;1.599494815807877e-17;1.8497864630853076e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9917331702764444;0.22024846520961455;0.9997075057960665;0.8872101699620066;0.8733214617103078;0.8881608020187912;0.9291599717310255;0.9769053187946388;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0029341611525358674;0.0611071194416306;0.028332019267082554;0.013972655529290636;0.04383290758958537;0.06589816661846197;0.033824307492033016;0.005992191821253298;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9970658388474641;0.9388928805583694;0.9716679807329175;0.9860273444707094;0.9561670924104146;0.9341018333815381;0.966175692507967;0.02309468120536118;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013525579005221111;0.0;2.0351749908109618e-05;0.011991589235231415;0.0012883975182697467;0.00018782422490020464;0.0002905779280081601;0.013652159830769374;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2007 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8089006550232002;0.0002924904319821837;0.0006632831331724907;0.01002313880139417;3.6204836758562756e-05;2.283070908612826e-05;0.0005502095409854258;0.8204888124765792;0.8204888124765792;0.002479583401137986;0.985876519853572;0.002902948743835464;0.014123480146427947;0.0024795834011378526
"1.2. Floresta Plantada";0.0;9.69226918482183e-05;0.0;0.0;0.0;0.0;0.0;9.69226918482183e-05;9.69226918482183e-05;0.00045842323481439776;1.0;0.39346592106384054;0.0;0.00045842323481439776
"2.2. Formação Campestre (Campo)";0.007725121949042956;6.777887921937295e-05;0.02692721681067243;0.002724435545511318;0.0001155767832534058;0.0;0.0004818388465039711;0.03804196881420346;0.03804196881420346;-0.010193381604547979;0.7078292120522116;0.02125788369393609;0.2921707879477884;0.010193381604547982
"3.1. Pastagem";0.006119035806456107;6.708889768732658e-05;0.0002580872658105532;0.11157548129972956;0.0004187165504099581;9.63043315888269e-05;0.00013753367991756074;0.1186722478315999;0.1186722478315999;0.007138937694085384;0.9401986002494793;0.014819771996709976;0.05980139975052068;0.0071389376940853705
"3.2. Agricultura";8.303605202986062e-06;3.106502592551451e-05;0.0;0.00143783804568231;0.004932264242341879;0.0;0.0;0.006409470919152689;0.006409470919152689;-0.0009067085063888839;0.769527517100258;0.03633103122276144;0.23047248289974198;0.0009067085063888839
"4.1. Infraestrutura Urbana";5.270315410980177e-05;0.0;0.0;5.029183336791938e-05;0.0;0.0008545957682207071;0.0;0.0009575907556984282;0.0009575907556984282;1.6140053197234003e-05;0.8924436280688602;0.06758611448910727;0.10755637193113976;1.6140053197234044e-05
"5.1. Rio, Lago e Oceano";0.0001625763397050975;0.0;0.0;0.0;0.0;0.0;0.015170410171232095;0.015332986510937192;0.015332986510937192;0.0010070057277018602;0.9893969554079285;0.03682055285661523;0.010603044592071509;0.0010070057277018624
"total";0.8229683958777171;0.0005553459266626161;0.027848587209655475;0.12581118552568527;0.005502762412763805;0.0009737308088956623;0.016339992238639054;0.9999999999999999;0.9999999999999999;0;0.9684575460072449;0.005849511714281229;0.031542453992755126;0.011100090110936791
"adj population";0.822968395877699;0.0005553459266626161;0.027848587209655495;0.12581118552568432;0.005502762412763802;0.0009737308088956624;0.016339992238639033;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.873349863450677e-18;6.259453591781126e-17;1.0788816539971982e-17;5.548123026805433e-18;2.2992157132750892e-17;5.733046807080418e-17;1.5980765319723683e-17;1.801082158713181e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.982906098308291;0.17452669983676827;0.9669150039085792;0.8868486600259443;0.8963251313379184;0.8776509487154156;0.9284221160986075;0.9684575460072448;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002889425719829207;0.05206401998161941;0.031783718319058685;0.013876832811924679;0.04279300507454182;0.06447594265394682;0.03385014384508323;0.0058891850692971495;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9971105742801708;0.9479359800183806;0.9682162816809413;0.9861231671880754;0.9572069949254581;0.9355240573460532;0.9661498561549168;0.03154245399275524;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.02317631490675809;0.0;0.0018427407979660915;0.01419353306374066;0.0011409963408438532;0.0002059899749554423;0.00032515267941019346;0.020442363881837164;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2008 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8067499591872712;0.00021381181228936324;1.0170678729435716e-05;0.009648405840930487;5.441486511551595e-05;0.0001102805310359851;0.0006839718832474956;0.8174710147986196;0.8174710147986196;-0.004224267116132891;0.9868850938843505;0.002940019359867906;0.013114906115649472;0.004224267116133107
"1.2. Floresta Plantada";0.0;0.0001128747125626983;0.0;0.0;0.0;0.0;0.0;0.0001128747125626983;0.0001128747125626983;0.0005081633470410481;1.0;0.3791468646794486;0.0;0.0005081633470410481
"2.2. Formação Campestre (Campo)";0.0014234808753883226;0.00011494936037365465;0.034971451116414067;0.002613607416817696;9.453416508225575e-05;0.0;0.0003346392115985584;0.03955266214567455;0.03955266214567455;-0.004571040350531051;0.8841743948261276;0.024059281755885644;0.11582560517387241;0.004571040350531047
"3.1. Pastagem";0.004994035815962035;0.0001794021743780302;0.0;0.11409281899517305;0.0003948412703061792;4.678621467862994e-05;0.00017513166560374345;0.11988301613610167;0.11988301613610167;0.008132900088469255;0.9517012723941219;0.014909067302259604;0.048298727605878056;0.008132900088469258
"3.2. Agricultura";2.6199839421365314e-05;0.0;0.0;0.001610685203843581;0.005255532489817186;0.0;0.0;0.006892417533082133;0.006892417533082133;-0.0010930947427609957;0.7625093030989132;0.03562865343371489;0.23749069690108682;0.0010930947427609953
"4.1. Infraestrutura Urbana";5.281521568715993e-05;0.0;0.0;5.0398767806106916e-05;0.0;0.0008187344859519455;0.0;0.0009219484694452123;0.0009219484694452123;5.385276222134821e-05;0.888047990843375;0.06641441571651455;0.11195200915662495;5.385276222134817e-05
"5.1. Rio, Lago e Oceano";2.5674875651330393e-07;0.0;0.0;0.0;0.0;0.0;0.015165809455776077;0.015166066204532591;0.015166066204532591;0.001193486011693284;0.9999830708403188;0.03731511550294499;1.692915968121156e-05;0.0011934860116932823
"total";0.8132467476824865;0.0006210380596037464;0.034981621795143504;0.12801591622457092;0.0057993227903211375;0.0009758012316665605;0.016359552216225873;1.0;1.0;0;0.9771671804429659;0.006057851038410724;0.02283281955703409;0.009888402209425043
"adj population";0.8132467476824691;0.0006210380596037464;0.03498162179514364;0.12801591622456998;0.005799322790321139;0.0009758012316665604;0.016359552216225856;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.807423503255746e-18;6.03245346335768e-17;9.995249916872738e-18;5.517808756395116e-18;2.2537935033897764e-17;5.733478805107021e-17;1.5982525467997206e-17;1.765002653630656e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.992011294833051;0.18175168303649228;0.9997092565122052;0.8912393267961031;0.9062321032704858;0.8390381764056986;0.927030841390279;0.9771671804429657;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0029844467038258153;0.05222524116865252;0.028319918336070733;0.013827719559183937;0.042486456785587;0.061135447533937744;0.03382014977171016;0.00607970152739253;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9970155532961742;0.9477747588313474;0.9716800816639293;0.9861722804408161;0.957513543214413;0.9388645524660623;0.9661798502282899;0.022832819557034312;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012993576990430578;0.0;2.034135745887511e-05;0.011580394281857226;0.0010875806010079026;0.00020642796698653373;5.134975130278996e-07;0.012944417347627071;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2009 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.805387488030154;0.0002526220347003008;1.0178154849986559e-05;0.009232437168466272;6.540379228652489e-05;3.628193868458353e-05;0.0005955576408508758;0.8155799687599924;0.8155799687599924;-0.0031879644955740884;0.9875027819217588;0.0029624976085447555;0.012497218078241223;0.003187964495574014
"1.2. Floresta Plantada";0.0;0.00011295768293082312;0.0;0.0;0.0;0.0;0.0;0.00011295768293082312;0.00011295768293082312;0.0005614865419444068;1.0;0.3791468646794486;0.0;0.0005614865419444068
"2.2. Formação Campestre (Campo)";0.0015331648401759879;0.00010611058676167851;0.03488648758101941;0.0027721148141710444;4.34954412172244e-05;0.0;0.0004264808458331603;0.039767854109178505;0.039767854109178505;-0.00487118837330911;0.8772534591693635;0.023859490701634522;0.12274654083063652;0.004871188373309111
"3.1. Pastagem";0.0053226052278960954;0.00020275392048242757;0.0;0.1147310338873772;0.00039213971983051324;6.9716676927912e-05;0.00021948337546480855;0.12093773280797895;0.12093773280797895;0.007393755746977366;0.9486785573328333;0.014828182283618443;0.05132144266716665;0.007393755746977371
"3.2. Agricultura";2.7867131321216308e-05;0.0;0.0;0.001554692701204977;0.005864370032363029;0.0;0.0;0.0074469298648892224;0.0074469298648892224;-0.001081520879191931;0.7874882856104709;0.035914691480448305;0.2125117143895291;0.001081520879191931
"4.1. Infraestrutura Urbana";5.285403835867478e-05;0.0;0.0;4.120998373682591e-05;0.0;0.0008705198944025086;0.0;0.0009645839164980093;0.0009645839164980093;1.19345935169948e-05;0.9024822822704665;0.06809265481468765;0.09751771772953355;1.1934593516994786e-05
"5.1. Rio, Lago e Oceano";6.802499651248737e-05;0.0;0.0;0.0;0.0;0.0;0.015121947862038345;0.015189972858550832;0.015189972858550832;0.0011734968656363573;0.9955217170467691;0.03704630556843062;0.004478282953230939;0.001173496865636359
"total";0.8123920042644184;0.0006744442248752299;0.034896665735869394;0.12833148855495632;0.0063654089856972915;0.0009765185100150041;0.01636346972418719;1.0000000000000002;1.0000000000000002;0;0.9769748049702849;0.006096976395073291;0.023025195029715118;0.009140673748075093
"adj population";0.8123920042644003;0.0006744442248752299;0.03489666573586953;0.12833148855495552;0.006365408985697291;0.0009765185100150041;0.01636346972418717;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.806507510913516e-18;5.834583364765386e-17;1.0028939731128861e-17;5.52130327824651e-18;2.157946723593917e-17;5.739820633953857e-17;1.5980860252869904e-17;1.736611179962904e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9913779109130856;0.16748261570735512;0.9997083344601739;0.8940209077232436;0.9212872331597125;0.8914525280111006;0.9241284468957262;0.9769748049702848;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.00299884490906821;0.04773574549908539;0.028344682045681257;0.013868445936271663;0.04212731831371357;0.06522565858847362;0.033679110130483136;0.0061202847021460905;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9970011550909318;0.9522642545009146;0.9716553179543187;0.9861315540637283;0.9578726816862865;0.9347743414115264;0.9663208898695168;0.02302519502971523;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014009032468528693;0.0;2.0356309699973152e-05;0.012413397841203516;0.0010020779066685255;0.00018812804419100142;0.00013604999302497395;0.013884521281658341;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2010 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8045733713842963;0.00044935296717922514;1.0190366700324188e-05;0.009311771615781663;3.0812553655068165e-05;5.924901233491034e-05;0.0010180812985235242;0.8154528291984711;0.8154528291984711;-0.0036329238471478793;0.9866583848573205;0.0029720756018807993;0.013341615142679508;0.003632923847147973
"1.2. Floresta Plantada";0.0;9.731679426146049e-05;0.0;0.0;0.0;0.0;0.0;9.731679426146049e-05;9.731679426146049e-05;0.0006965128127727717;1.0;0.41127010638761236;0.0;0.0006965128127727718
"2.2. Formação Campestre (Campo)";0.0014584640277475454;6.399100972549731e-05;0.03449523056551616;0.0024944117546659445;6.176355483013108e-05;0.0;0.00026224551408029345;0.03883610642656558;0.03883610642656558;-0.0043306854943490885;0.8882257707976604;0.02434551413015756;0.11177422920233959;0.00433068549434909
"3.1. Pastagem";0.005545882603046759;0.0001831688358680493;0.0;0.11535472696102711;0.00044188055032351724;5.4321191581424875e-05;0.00017611933447537047;0.12175609947632222;0.12175609947632222;0.007096788433327307;0.9474246256012819;0.01478464293588256;0.05257537439871807;0.007096788433327297
"3.2. Agricultura";0.00011160699238364474;0.0;0.0;0.001669191949762457;0.006271692543089697;0.0;0.0;0.008052491485235798;0.008052491485235798;-0.0012463422833373858;0.7788511859452208;0.03462531284772254;0.22114881405477915;0.001246342283337384
"4.1. Infraestrutura Urbana";5.291745315395826e-05;0.0;0.0;2.2785628412360773e-05;0.0;0.0008900381522057905;0.0;0.0009657412337721095;0.0009657412337721095;3.7867122350016195e-05;0.9216114224815389;0.06925118390202235;0.07838857751846107;3.786712235001621e-05
"5.1. Rio, Lago e Oceano";7.76628906949296e-05;0.0;0.0;0.0;0.0;0.0;0.014761752494695319;0.014839415385390249;0.014839415385390249;0.0013787832563842586;0.9947664453970747;0.03740204618291508;0.005233554602925294;0.001378783256384259
"total";0.8118199053513231;0.0007938296070342323;0.034505420932216486;0.12885288790964952;0.006806149201898414;0.0010036083561221257;0.016218198641774508;0.9999999999999998;0.9999999999999998;0;0.9764441288950914;0.006109939640499592;0.023555871104908643;0.009209951624834395
"adj population";0.8118199053513051;0.0007938296070342323;0.034505420932216625;0.12885288790964874;0.0068061492018984095;0.0010036083561221257;0.016218198641774487;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.810783717836828e-18;5.4091769693697424e-17;1.0110641881812374e-17;5.526105840220848e-18;2.0871621468117758e-17;5.570457143393695e-17;1.607940189899261e-17;1.6719489593461478e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9910737173118576;0.1225915402992319;0.9997046734563726;0.8952436288576837;0.9214744427495591;0.8868381244301684;0.91019679933333;0.9764441288950917;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0030125353352788015;0.03732373598614264;0.02849721664354409;0.013875276748932816;0.041093075868012474;0.06412015625592897;0.03341429570878134;0.006132399588169082;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9969874646647212;0.9626762640138573;0.9715027833564559;0.9861247232510671;0.9589069241319875;0.9358798437440711;0.9665857042912187;0.02355587110490831;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.014493067934053583;0.0;2.0380733400646167e-05;0.012802745030590229;0.0010689133176174336;0.00015140616313263802;0.00015532578138986036;0.014345919480092196;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2011 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8037887977346205;0.0003886102659558405;1.019724758449413e-05;0.009393327485042648;5.563369522872718e-05;0.0;0.0007492936724607425;0.814385860100893;0.814385860100893;-0.0037242779517963204;0.9869876640970169;0.00299376641387625;0.013012335902983119;0.0037242779517963065
"1.2. Floresta Plantada";0.0;9.73825058897851e-05;0.0;0.0;0.0;0.0;0.0;9.73825058897851e-05;9.73825058897851e-05;0.0007137243282451525;1.0;0.41196071660791866;0.0;0.0007137243282451525
"2.2. Formação Campestre (Campo)";0.0013126871796044375;6.403421864415426e-05;0.03456019148090982;0.0029179014645769287;0.00012947049155009324;0.0;0.00027987145310629544;0.03926415628839173;0.03926415628839173;-0.004693767559897414;0.88019697219694;0.024067452760374978;0.11980302780305996;0.004693767559897415
"3.1. Pastagem";0.00549880105144132;0.0002610798436451578;0.0;0.11558408377948143;0.0004563633617165722;0.00011308937080770803;0.0001863855368594056;0.12209980294395159;0.12209980294395159;0.007135012486465007;0.9466361205557295;0.014796524517096553;0.05336387944427046;0.007135012486465031
"3.2. Agricultura";8.34299860194303e-06;0.0;0.0;0.0013167016872675185;0.0069285856191823115;0.0;2.2115211037069965e-05;0.008275745516088843;0.008275745516088843;-0.0007056923484111386;0.8372158865581931;0.036624648672799846;0.16278411344180688;0.0007056923484111384
"4.1. Infraestrutura Urbana";5.295318482843364e-05;0.0;0.0;2.2801014048074923e-05;0.0;0.0009114474047498859;0.0;0.0009872016036263944;0.0009872016036263944;3.733517193119947e-05;0.923263699533882;0.06914004561226998;0.07673630046611801;3.7335171931199415e-05
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0;0.0;0.0;0.014889851041179512;0.014889851041179512;0.014889851041179512;0.0012376658734635137;1.0;0.037714486380405525;0.0;0.001237665873463514
"total";0.8106615821490967;0.0008111068341349376;0.034570388728494314;0.12923481543041662;0.007570053167677704;0.0010245367755575938;0.016127516914643026;0.9999999999999998;0.9999999999999998;0;0.9767603395660129;0.006162754277491212;0.023239660433987064;0.009123737860104876
"adj population";0.8106615821490762;0.0008111068341349375;0.03457038872849447;0.12923481543041587;0.007570053167677701;0.001024536775557594;0.016127516914643012;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.8089419656952205e-18;5.4139832282304973e-17;1.011509639251569e-17;5.5323915477246506e-18;1.987860263949456e-17;5.492913534786729e-17;1.6153150325196236e-17;1.6555715050079863e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.991522005525097;0.12006125678085997;0.9997050294208555;0.8943726455949855;0.9152624777809616;0.8896190224639225;0.9232575057887695;0.976760339566013;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.00303295258327709;0.03654875368465136;0.028534670503412102;0.013865074470831502;0.039886983303406426;0.06378130971676291;0.033966726539657495;0.00618173991385117;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9969670474167229;0.9634512463153486;0.9714653294965879;0.9861349255291685;0.9601130166965935;0.9362186902832371;0.9660332734603425;0.023239660433986953;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013745568828952281;0.0;2.0394495168982174e-05;0.013031438328940326;0.0012829350969907859;0.000151508397753017;0.0;0.014115922573902696;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2012 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8023073131524825;0.0004176238492858433;1.0192582274812523e-05;0.009338974841888809;6.911761204924581e-05;0.0;0.0009090460243957419;0.8130522680623771;0.8130522680623771;-0.003967872957280721;0.9867844229307648;0.0030041355104105426;0.013215577069235152;0.003967872957280849
"1.2. Floresta Plantada";0.0;0.0001131177992292111;0.0;0.0;0.0;0.0;0.0;0.0001131177992292111;0.0001131177992292111;0.0007417490837392778;1.0;0.3791714340140173;0.0;0.0007417490837392778
"2.2. Formação Campestre (Campo)";0.0012707263044445447;0.00013587368066962522;0.034992452158500255;0.002822946971693969;0.0001438901457642313;0.0;0.0002559870399525306;0.03962187630102516;0.03962187630102516;-0.004619231560250088;0.8831598961302822;0.02388365284502285;0.11684010386971777;0.004619231560250098
"3.1. Pastagem";0.00529944887214155;0.00018825155378380908;0.0;0.11552338042151836;0.0005416971169165585;0.00011303763165631992;0.00021540906358033719;0.12188122465959693;0.12188122465959693;0.007308849467572283;0.9478357371626722;0.014758470526100074;0.05216426283732778;0.0073088494675723065
"3.2. Agricultura";2.790663267958409e-05;0.0;0.0;0.0014819813096380206;0.007760831862769973;0.0;0.0;0.009270719805087577;0.009270719805087577;-0.0007551830675875695;0.8371336882073589;0.03484957931112879;0.1628663117926411;0.0007551830675875688
"4.1. Infraestrutura Urbana";5.2928958388523746e-05;0.0;0.0;2.279058243006158e-05;0.0;0.0009186708107763574;0.0;0.0009943903515949428;0.0009943903515949428;3.731809083773459e-05;0.923853302983948;0.06889084412109155;0.07614669701605203;3.731809083773463e-05
"5.1. Rio, Lago e Oceano";0.0001260711849595273;0.0;0.0;0.0;0.0;0.0;0.014940331836151115;0.015066403021110642;0.015066403021110642;0.0012543709429690825;0.9916322970530603;0.03690835839126712;0.00836770294693967;0.0012543709429690842
"total";0.8090843951050962;0.0008548668829684888;0.035002644740775066;0.12919007412716924;0.008515536737500008;0.0010317084424326774;0.016320773964079726;1.0;1.0;0;0.9765560980414274;0.006178167107114352;0.0234439019585726;0.009342287585118458
"adj population";0.8090843951050753;0.0008548668829684887;0.0350026447407752;0.12919007412716846;0.008515536737500006;0.0010317084424326774;0.0163207739640797;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.793909781330214e-18;5.193845436627474e-17;1.004630157959895e-17;5.5335664377994914e-18;1.8864599455183678e-17;5.4904324075702956e-17;1.6066770657449467e-17;1.621479263533395e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9916237638574977;0.13232212111950623;0.9997088053674144;0.8942125097614075;0.9113731878571399;0.8904364576199578;0.9154180965334846;0.9765560980414275;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003051892906685404;0.03737218212355721;0.02819113975383498;0.013843689944728784;0.0378975705618024;0.06354234248021873;0.03327182961785769;0.006207716283101122;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9969481070933146;0.9626278178764428;0.971808860246165;0.9861563100552713;0.9621024294381976;0.9364576575197813;0.9667281703821423;0.02344390195857249;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013554163905227457;0.0;2.0385164549621693e-05;0.012715688476157144;0.0015094097494600701;0.00015143908163717072;0.00025214236991905406;0.014101614373475258;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2013 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8012548839061849;0.00046601986101465484;1.019207454097375e-05;0.00989343331181601;4.517190380408123e-05;6.670459985020015e-05;0.000747941931392363;0.8124843475886033;0.8124843475886033;-0.004853099993605694;0.9861788553641101;0.0030165229481859067;0.013821144635889904;0.004853099993605836
"1.2. Floresta Plantada";0.0;0.00016339818840070233;0.0;0.0;1.1276089673146416e-05;0.0;0.0;0.00017467427807384874;0.00017467427807384874;0.0006978290170483319;0.9354450477913004;0.24348640031651475;0.06455495220869956;0.000697829017048332
"2.2. Formação Campestre (Campo)";0.0013152634199236298;0.00010613079569860487;0.035403889059009035;0.0026992419449550597;0.00016609268381193804;0.0;0.0002387692120192435;0.039929387115417506;0.039929387115417506;-0.004515305981867501;0.8866624713440424;0.023874078055674514;0.11333752865595759;0.004515305981867494
"3.1. Pastagem";0.004908214858515748;0.00013695445000821868;0.0;0.11446986030254622;0.000521391748304952;4.483479580393616e-05;5.659328130259044e-05;0.12013784943648166;0.12013784943648166;0.008685532010973957;0.9528209539248309;0.014942889300299632;0.047179046075169095;0.008685532010973981
