"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Cerrado  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"prod stdErr";0.009653175593984948;0.04198138314114418;0.015486972089704877;0.009475215949090765;0.020505081333981073;0.03386884622685225;0.039411028620841664;0.01167692190615376;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9903468244060151;0.9580186168588558;0.9845130279102952;0.9905247840509093;0.9794949186660189;0.9661311537731477;0.9605889713791583;0.17495395502123512;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08704646852944042;0.0035171571086071024;0.06865552504152689;0.0630051700364248;0.01841745298401215;0.00017043229598429337;0.0003730627009159611;0.12059263434845582;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2006 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.37358953028973135;0.0010144083607035552;0.026617227529026635;0.053737255462754534;0.0007343022040322275;0.0001711930296276328;0.00086734312294731;0.4567312599988232;0.4567312599988232;-0.040880880110571394;0.817963566344667;0.008624480031737873;0.18203643365533295;0.040880880110571394
"1.2. Floresta Plantada";0.0004086696208853888;0.008933135302686267;0.0;0.0014559139637474745;0.00013392619485796812;0.0;0.0;0.010931645082177097;0.010931645082177097;-4.1642616138871415e-05;0.8171812417557177;0.04017538219591911;0.1828187582442823;4.164261613887055e-05
"2.2. Formação Campestre (Campo)";0.030305473963692296;0.0001377644684462071;0.04405836968091504;0.01656517334822742;0.0005243208985730391;0.00013609969646159894;0.00032037499180783075;0.09204757704812343;0.09204757704812343;-0.014157190498020396;0.4786477938238491;0.012897019342498615;0.5213522061761509;0.014157190498020389
"3.1. Pastagem";0.01131273209752133;0.0006861051753752291;0.007169715369029209;0.3103231843289702;0.009098810236199148;0.0009767579515368695;6.184121441992248e-05;0.33962914637305186;0.33962914637305186;0.05271839244721953;0.9137118755647325;0.011296288908110111;0.08628812443526745;0.0527183924472196
"3.2. Agricultura";8.960159549490249e-05;0.00011858915882696822;4.5073971132152376e-05;0.010095867647851557;0.07920730750379223;0.0;0.0;0.08955643987709781;0.08955643987709781;0.00014222716035678686;0.8844401096391483;0.020533614537490592;0.11555989036085168;0.00014222716035680594
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.00012805107596030433;0.0;0.003313720662561409;0.0;0.003441771738521713;0.003441771738521713;0.001155999601665797;0.9627950120784873;0.044829225883581285;0.03720498792151272;0.0011559996016657975
"5.1. Rio, Lago e Oceano";0.0001443723209265246;0.0;0.0;4.2092992759998885e-05;0.0;0.0;0.007475694568521183;0.007662159882207706;0.007662159882207706;0.0010630940154885398;0.975664131713107;0.04513557498670492;0.024335868286893048;0.0010630940154885398
"total";0.4158503798882518;0.010890002466038226;0.07789038655010304;0.39234753882027146;0.08969866703745462;0.004597771340187511;0.008725253897696246;1.0000000000000002;1.0000000000000002;0;0.8269009423371771;0.011740986362017225;0.17309905766282285;0.055079713224730695
"adj population";0.41585037988824836;0.010890002466038221;0.07789038655010302;0.39234753882027257;0.08969866703745422;0.00459777134018751;0.008725253897696246;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1169363285416432e-17;1.0148207237395001e-16;3.759674726164826e-17;2.1594551825487762e-17;3.731831861935917e-17;1.5575268480797558e-16;1.174274620833776e-16;4.923412002572148e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8983748683604013;0.8203060862975299;0.5656457957436696;0.7909395462555071;0.8830377319957091;0.7207232411923873;0.8567881985067519;0.8269009423371776;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.00976154173249028;0.04002366656212924;0.01560922177932875;0.009454855690734421;0.020529851196341764;0.032986546332992014;0.03859390607668583;0.01175050285716495;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9902384582675097;0.9599763334378708;0.9843907782206712;0.9905451443092655;0.9794701488036582;0.967013453667008;0.9614060939233142;0.1730990576628224;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08452169919704089;0.0039137343267039194;0.067664033738376;0.05861192408816329;0.020698264746611156;0.0002561021519206083;0.00037293062737304636;0.11801934443809445;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2007 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3707381549812216;0.0013778873452808486;0.026145166113240803;0.05451358345085161;0.0009810926833049665;0.0002344592896672056;0.0007557040964070528;0.4547460479599741;0.4547460479599741;-0.041535250218384875;0.815264160391016;0.008647466910759636;0.184735839608984;0.041535250218384945
"1.2. Floresta Plantada";0.0003417674523900021;0.009671484850280833;0.0;0.0014539354131438997;4.731191609197932e-05;0.0;0.0;0.011514499631906714;0.011514499631906714;0.0006594652554717884;0.8399396551701749;0.03946021761422296;0.16006034482982512;0.0006594652554717893
"2.2. Formação Campestre (Campo)";0.030163011116752084;0.0001374083987862688;0.04348174770659332;0.016039167849047534;0.0007150296981820972;0.00013574792961501385;0.00034168920918598326;0.0910138019081623;0.0910138019081623;-0.01383512113526525;0.47774894351154223;0.01296766501029026;0.5222510564884577;0.013835121135265263
"3.1. Pastagem";0.011737942967651722;0.000822627788363538;0.007342654845307701;0.3110794823985495;0.010222811577019512;0.0009437215018508108;6.168137799448545e-05;0.34221092245673723;0.34221092245673723;0.050239867373031905;0.9090285025542302;0.011214742634773121;0.09097149744576982;0.05023986737303199
"3.2. Agricultura";4.562622923565842e-05;0.00016455650466701478;0.00020911210775519847;0.009192713242883243;0.07952326554199353;0.0;0.0;0.08913527362653464;0.08913527362653464;0.0023542377900574226;0.8921638124451805;0.020754113364409858;0.1078361875548195;0.002354237790057445
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.496580542334134e-05;0.0;0.0034113494913195095;0.0;0.003496315296742851;0.003496315296742851;0.0012289629157096892;0.9756984716159623;0.04489096587982794;0.02430152838403765;0.0012289629157096883
"5.1. Rio, Lago e Oceano";0.00018429499433808498;0.0;0.0;8.694166987010774e-05;0.0;0.0;0.007611902455736416;0.007883139119944609;0.007883139119944609;0.0008878380193793286;0.9655928101634088;0.04374934877410287;0.03440718983659119;0.0008878380193793282
"total";0.41321079774158914;0.012173964887378503;0.07717868077289704;0.3924507898297692;0.09148951141659209;0.004725278212452539;0.008770977139323937;0.9999999999999998;0.9999999999999998;0;0.8255173874256942;0.011756568727442322;0.17448261257430575;0.05537037135365023
"adj population";0.41321079774158564;0.012173964887378496;0.07717868077289702;0.39245078982977055;0.09148951141659169;0.004725278212452539;0.008770977139323937;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1089612209004225e-17;9.561081700341191e-17;3.758083571782892e-17;2.15074829080465e-17;3.6728519758367944e-17;1.52398470420422e-16;1.1699682582211823e-16;4.819125638391997e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8972131343311869;0.7944400152088374;0.5633906575125457;0.7926585713675969;0.8692063637752856;0.7219362200366467;0.8678511338957996;0.8255173874256948;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009811790485069432;0.03650055562734132;0.015653042118033426;0.009467376480170025;0.020153602129061723;0.032394811066314484;0.03857278175275215;0.011757493468150793;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9901882095149306;0.9634994443726587;0.9843469578819666;0.99053262351983;0.9798463978709383;0.9676051889336855;0.9614272182472479;0.1744826125743052;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0849452855207351;0.0036860295632517616;0.06739386613260744;0.062262880116375485;0.01922401616908223;0.00016993161084668303;0.000542473328416386;0.11911224122065756;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2008 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3676696767585763;0.001635951595221711;0.025915437141323383;0.05409135997219357;0.0017479492724584763;0.0001671635303479973;0.0007552512330858556;0.4519827895032073;0.4519827895032073;-0.042677843077631915;0.8134594619469836;0.008687105598627478;0.1865405380530164;0.042677843077631894
"1.2. Floresta Plantada";0.00028212468246166864;0.010755189804527051;0.0;0.0015506384813218372;9.65313765577233e-05;0.0;0.0;0.012684484344868279;0.012684484344868279;0.0007855941004147309;0.847901224213205;0.03785537891148331;0.15209877578679498;0.0007855941004147327
"2.2. Formação Campestre (Campo)";0.029713482879530257;0.0001718947849542426;0.043319127292064614;0.016097401417895823;0.0007008353425449445;0.00020282183851465658;0.000380891385684083;0.09058645494118862;0.09058645494118862;-0.014012293194939567;0.4782075567499431;0.012991057706120992;0.5217924432500569;0.014012293194939601
"3.1. Pastagem";0.011409614345165228;0.0005933892709547086;0.007182175122655436;0.3090436241205738;0.0119172718090874;0.0008024593581694187;2.2237477593270376e-05;0.3409707715041993;0.3409707715041993;0.04914687604680736;0.9063639758833929;0.01126188683874295;0.0936360241166071;0.0491468760468074
"3.2. Agricultura";6.860208490730663e-05;0.0003136529896252989;0.00015742219020559533;0.009230346088694344;0.08262836126880231;0.0;0.0;0.09239838462223486;0.09239838462223486;0.004692564447215993;0.8942619679621374;0.02045815604270391;0.10573803203786258;0.004692564447215997
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0001042774703273194;0.0;0.003528015060707505;0.0;0.0036322925310348243;0.0036322925310348243;0.0010681672567047532;0.9712915550065537;0.04340155610090169;0.02870844499344627;0.001068167256704753
"5.1. Rio, Lago e Oceano";0.00016144567493456453;0.0;0.0;0.0;0.0;0.0;0.0075833768783354115;0.007744822553269976;0.007744822553269976;0.0009969344214286445;0.9791543739286319;0.043771167627184075;0.020845626071368084;0.0009969344214286443
"total";0.4093049464255754;0.013470078445283012;0.07657416174624902;0.3901176475510067;0.09709094906945086;0.004700459787739577;0.00874175697469862;1.0;1.0;0;0.8245273711835865;0.01181033393485945;0.17547262881641346;0.05669013627257151
"adj population";0.4093049464255719;0.013470078445283001;0.07657416174624901;0.3901176475510076;0.09709094906945032;0.004700459787739576;0.008741756974698622;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1100326102878643e-17;9.1668031229016e-17;3.771651280277937e-17;2.1519826759302637e-17;3.551691622140072e-17;1.5326271820924315e-16;1.1736874822175202e-16;4.781530795463726e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.898278117499931;0.7984504209248559;0.5657146784788225;0.7921805795267634;0.8510408236888973;0.7505680763209137;0.8674888698329266;0.824527371183587;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009898033123151474;0.03442855441622422;0.015732583392473486;0.009535108751330023;0.019399708309318607;0.033132542622400785;0.03795961226686419;0.011810700807502952;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9901019668768485;0.9655714455837758;0.9842674166075265;0.99046489124867;0.9806002916906814;0.9668674573775993;0.9620403877331358;0.175472628816413;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0832705393339982;0.0038585890806824563;0.06651006890836882;0.06385429476725102;0.0195400467068651;0.00020855494065463893;0.00032289134986912896;0.11878249254384468;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2009 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3653892564886892;0.0016486561434198696;0.0258491958757392;0.05590158854920183;0.0016303398175575277;0.00016699548821313433;0.0007544920122839172;0.45134052437510463;0.45134052437510463;-0.0444677166997572;0.8095644790473481;0.008669016648659534;0.19043552095265193;0.04446771669975719
"1.2. Floresta Plantada";0.0002818410749436908;0.011653044275144114;0.0;0.0015245282618431535;9.643433781629297e-05;0.0;0.0;0.013555847949747252;0.013555847949747252;0.0010057548421826996;0.859632264860376;0.03699428181050496;0.14036773513962397;0.0010057548421826996
"2.2. Formação Campestre (Campo)";0.02954147413488461;0.0002462700720993309;0.04289589698919647;0.015862506454015622;0.0008859860148845854;0.0002026179506530525;0.0003805084923492268;0.0900152601080829;0.0900152601080829;-0.013718304583988955;0.4765402770340342;0.012996970080378228;0.5234597229659659;0.013718304583988969
"3.1. Pastagem";0.011453399547418716;0.0006993665453707915;0.007394598718547313;0.30589416681573756;0.011641269829483495;0.0008261897354806533;2.221512323642614e-05;0.33793120631527496;0.33793120631527496;0.049561723235416834;0.9051965639727034;0.011303592533117131;0.09480343602729657;0.0495617232354168
"3.2. Agricultura";4.555304870333365e-05;0.0003142657558958448;0.00015726394061095058;0.008205966825114657;0.08696157585617877;0.0;0.0;0.09568462542650355;0.09568462542650355;0.005530980429417104;0.9088354107941289;0.02048263379586725;0.09116458920587112;0.005530980429417118
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.000104172644778975;0.0;0.003524468502547385;0.0;0.00362864114732636;0.00362864114732636;0.0010916305295678652;0.9712915550065537;0.04345153016800755;0.02870844499344627;0.0010916305295678654
"5.1. Rio, Lago e Oceano";0.00016128338070792357;0.0;0.0;0.0;0.0;0.0;0.007682611297255684;0.007843894677963608;0.007843894677963608;0.0009959322471616466;0.9794383546274493;0.043185586653260485;0.020561645372550674;0.0009959322471616468
"total";0.40687280767534745;0.014561602791929952;0.07629695552409393;0.38749292955069176;0.10121560585592067;0.004720271676894225;0.008839826925125254;1.0;1.0;0;0.8240010202247485;0.011860216028172608;0.17599897977525147;0.05818602128374614
"adj population";0.40687280767534384;0.01456160279192995;0.0762969555240939;0.3874929295506927;0.10121560585592;0.0047202716768942245;0.008839826925125253;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1066846960156728e-17;8.799783606804279e-17;3.767386490311349e-17;2.1507791134846914e-17;3.4792344121389635e-17;1.5199175469967093e-16;1.162818655659261e-16;4.713123034531467e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8980429500224569;0.8002583535379933;0.5622229182611396;0.7894187054469098;0.8591716180602383;0.7466664513823837;0.8690906917441514;0.8240010202247487;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009939456536793623;0.03351954397128603;0.015670936192807645;0.00955306642693617;0.01928648862326394;0.033001249874725025;0.037553937591746314;0.011869422095248966;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9900605434632064;0.966480456028714;0.9843290638071923;0.9904469335730638;0.980713511376736;0.966998750125275;0.9624460624082537;0.17599897977525125;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0829671023733165;0.0038056073492062775;0.06680211706979493;0.0640740789990748;0.017446099140649568;0.00020834528955795007;0.00032256676141584686;0.11781295849150794;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2010 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.363626926881143;0.0020011025403292755;0.025640048770738572;0.054957020119862664;0.0019242258073666467;0.00024495432656585224;0.0008181330854869344;0.4492124115314929;0.4492124115314929;-0.04448804167367702;0.8094765806702329;0.0087128030350339;0.19052341932976713;0.04448804167367704
"1.2. Floresta Plantada";0.00028170431962445676;0.012507786688768292;0.0;0.0014926293963740394;0.0001612879058956239;0.0;0.0;0.014443408310662412;0.014443408310662412;0.0012355863792569096;0.8659858130255028;0.03707051831644755;0.13401418697449718;0.0012355863792569092
"2.2. Formação Campestre (Campo)";0.029577826599053263;0.0001669180155601057;0.04314625436108616;0.015280005865981553;0.0006102639763341469;0.00013546443950303015;0.00035822783545376007;0.08927496109297203;0.08927496109297203;-0.013320433389814403;0.4832962549953188;0.013186073223627763;0.5167037450046812;0.013320433389814423
"3.1. Pastagem";0.011053606841985366;0.0007688044630549822;0.007055900523072155;0.3060257672397658;0.011846552028552863;0.0009131884537841274;6.684396288072299e-05;0.337730663513096;0.337730663513096;0.04764642406281575;0.9061237260971989;0.01133097762210946;0.09387627390280107;0.04764642406281583
"3.2. Agricultura";4.553094538954678e-05;0.00023438298220666666;0.00011232404826070743;0.00751754285594472;0.08969126496449084;5.902233192887059e-05;0.0;0.09766006812822135;0.09766006812822135;0.006573526554418764;0.9184026458668035;0.02046474251551093;0.08159735413319646;0.006573526554418771
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0001041220979830722;0.0;0.003656698228666111;0.0;0.003760820326649183;0.003760820326649183;0.001248507453798808;0.9723139929750796;0.042468358076711586;0.02768600702492041;0.0012485074537988087
"5.1. Rio, Lago e Oceano";0.00013877427062022822;0.0;0.0;0.0;0.0;0.0;0.007778892826289102;0.007917667096909331;0.007917667096909331;0.0011044306132011895;0.9824728333584017;0.042527299531171125;0.017527166641598257;0.0011044306132011877
"total";0.40472436985781585;0.01567899468991932;0.07595452770315761;0.3853770875759118;0.10423359468264012;0.005009327780447992;0.009022097710110519;1.0;1.0;0;0.8264335911902086;0.011948349672278329;0.17356640880979135;0.05780847506349149
"adj population";0.40472436985781224;0.015678994689919314;0.07595452770315757;0.38537708757591294;0.10423359468263947;0.005009327780447992;0.009022097710110519;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1056679672898598e-17;8.466267569701852e-17;3.773477932255928e-17;2.1511484164357142e-17;3.435882084076114e-17;1.4834088408736637e-16;1.1496489753432351e-16;4.626302213192846e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8984557243461488;0.7977416241367867;0.5680537509193475;0.7940943483815314;0.8604832754504306;0.7299778311450578;0.8622044535797662;0.826433591190209;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.009998365736835537;0.033173979726009356;0.015817860330430502;0.009630000634146686;0.019063635671043744;0.031305447891434954;0.03669013796189233;0.011954249166034981;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9900016342631645;0.9668260202739907;0.9841821396695695;0.9903699993658533;0.9809363643289563;0.968694552108565;0.9633098620381076;0.17356640880979102;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08219488595334568;0.0038712432437882395;0.06561654668414289;0.06340979254666035;0.015937606327461024;0.00020824419596614414;0.0002775485412404577;0.1157579337463024;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2011 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3593554322756248;0.002271097420448022;0.025668000587255716;0.05516837051892264;0.002302341943624676;0.00017428464616480398;0.0006781355041811417;0.4456176628962218;0.4456176628962218;-0.04535733638253331;0.8064209796803161;0.008757084884519196;0.19357902031968388;0.04535733638253331
"1.2. Floresta Plantada";0.00030762069880479955;0.013096379713743484;0.0;0.0017712350530862224;0.0001379556536412337;0.0;0.0;0.01531319111927574;0.01531319111927574;0.0017615114991067948;0.8552351767658797;0.035203384969118776;0.14476482323412032;0.0017615114991067927
"2.2. Formação Campestre (Campo)";0.029412236845546707;0.00030975091118726607;0.04310005972271078;0.014926286296898142;0.0008911100131025524;0.00013573432644449;0.00035894153578139645;0.08913411965167134;0.08913411965167134;-0.01318451689776469;0.4835416548807818;0.013201850521905834;0.5164583451192182;0.013184516897764703
"3.1. Pastagem";0.011003507296405585;0.0008946675646965552;0.0070072057083651156;0.30395492141312813;0.011593259514632833;0.0009313128321295598;8.934141406247471e-05;0.3354742157434203;0.3354742157434203;0.048484512304016306;0.9060455532761456;0.011403494130176134;0.09395444672385445;0.04848451230401635
"3.2. Agricultura";4.247864554051841e-05;0.0005028070083072078;0.00017433673557501838;0.008033585224087397;0.09377728633034996;5.913992261688104e-05;0.0;0.10258963386647699;0.10258963386647699;0.00611231958887427;0.9141009943792511;0.020029653931176845;0.08589900562074892;0.00611231958887426
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.00010432954131407573;0.0;0.003686562927975315;0.0;0.003790892469289391;0.003790892469289391;0.001196142186041659;0.9724788972097558;0.042666246878247056;0.027521102790244223;0.0011961421860416585
"5.1. Rio, Lago e Oceano";0.00013905075176604345;0.0;0.0;0.0;0.0;0.0;0.007941233501882198;0.008080284253648241;0.008080284253648241;0.0009873677022589696;0.9827913539423738;0.04210654244008883;0.017208646057626176;0.0009873677022589691
"total";0.4002603265136885;0.017074702618382533;0.07594960275390664;0.38395872804743664;0.10870195345535125;0.004987034655331049;0.00906765195590721;1.0;1.0;0;0.824911875885414;0.012000512285308884;0.17508812411458596;0.05854185328029801
"adj population";0.40026032651368465;0.017074702618382523;0.0759496027539066;0.3839587280474373;0.10870195345535069;0.00498703465533105;0.009067651955907209;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1164468561225362e-17;8.159485877519005e-17;3.7857044976858965e-17;2.160765879570587e-17;3.374742892209739e-17;1.4876781828452826e-16;1.1568691894323917e-16;4.60426197258845e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8978042750468171;0.7670048495980241;0.5674823588263447;0.791634358616731;0.8627010219174064;0.7392294585389427;0.8757761701152197;0.8249118758854145;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010089742885758852;0.03048135240723881;0.015821531639411964;0.009659260698009618;0.018853481738566484;0.03182443595231291;0.03695757138103912;0.012012618557927172;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9899102571142412;0.9695186475927612;0.9841784683605881;0.9903407393019904;0.9811465182614335;0.9681755640476871;0.9630424286189608;0.17508812411458552;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08180978847612741;0.004433622811064512;0.0656990860623917;0.06303858866058432;0.01762469507225406;0.00020865908262815164;0.0002781015035320869;0.11654627083429113;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2012 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3559805643135787;0.0025479333008657334;0.025364359507570485;0.05486161825663869;0.002233969877744054;0.00020256275152608495;0.0006777855809542625;0.44186879358887804;0.44186879358887804;-0.0447623879092081;0.8056250395559462;0.008821807320912122;0.19437496044405378;0.04476238790920817
"1.2. Floresta Plantada";0.00038509188352570345;0.014453341601952911;0.0;0.0017997558465019838;0.00013788446744438852;0.0;0.0;0.016776073799424987;0.016776073799424987;0.0017969766368759587;0.8615449463776387;0.033734942987074225;0.13845505362236132;0.0017969766368759604
"2.2. Formação Campestre (Campo)";0.029258012444084002;0.00043069268901676556;0.04298707635168551;0.014694093576007233;0.0004897040458607701;0.0001356642864698612;0.000358756319140051;0.0883539997122642;0.0883539997122642;-0.0126457172398372;0.486532318759516;0.013323276244139629;0.5134676812404839;0.012645717239837206
"3.1. Pastagem";0.011281143633868358;0.000691274795724121;0.0071006264197904;0.3015368111123087;0.0118504857336322;0.0010458796310185616;8.929531319368089e-05;0.33359551663953596;0.33359551663953596;0.04621841508558586;0.9038994712813601;0.011480989795222865;0.09610052871863994;0.04621841508558594
"3.2. Agricultura";6.261440412311336e-05;0.0004498080487414154;0.0002562201933805873;0.006817377227210981;0.099814481919018;2.1911925899483807e-05;0.0;0.10742241371837358;0.10742241371837358;0.007104112325325827;0.9291774264233056;0.020012459432133596;0.07082257357669441;0.0071041123253258315
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0001042757064543311;0.0;0.0037877017974656136;0.0;0.003891977503919945;0.003891977503919945;0.0013017428884596605;0.973207525904426;0.04237565988980832;0.026792474095573948;0.0013017428884596603
"5.1. Rio, Lago e Oceano";0.00013897900048999619;0.0;0.0;0.0;0.0;0.0;0.007952246037117066;0.008091225037607062;0.008091225037607062;0.0009868582127979982;0.9828234908998282;0.04208881406457313;0.017176509100171766;0.0009868582127979982
"total";0.39710640567966987;0.018573050436300947;0.07570828247242699;0.3798139317251219;0.11452652604369941;0.005193720392379605;0.00907808325040506;0.9999999999999999;0.9999999999999999;0;0.8265122231331259;0.012126454596855447;0.1734877768668741;0.05740810514904538
"adj population";0.3971064056796665;0.018573050436300923;0.07570828247242693;0.379813931725122;0.11452652604369881;0.005193720392379606;0.009078083250405058;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1165825578118095e-17;7.845058669676349e-17;3.7854257071327775e-17;2.163283838141029e-17;3.3016140474179696e-17;1.4458904733741278e-16;1.1557120710953091e-16;4.52279902648743e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.896436217653799;0.7781888953310498;0.5677988582998359;0.7939066630408289;0.8715402917305999;0.7292848885402171;0.8759829380020545;0.826512223133126;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010163192812888699;0.029270098490268473;0.015863206219602095;0.009791149371342832;0.01867645078232226;0.030917846016176323;0.036951167353135396;0.012134268467620191;NaN;NaN;NaN;NaN;NaN;NaN
